dob,fighter_id,height,n_draw,n_loss,n_win,name,reach,sig_str_abs_pM,sig_str_def_pct,sig_str_land_pM,sig_str_land_pct,stance,sub_avg,td_avg,td_def_pct,td_land_pct,weight
"Mar 11, 1984",9f7787e56a6bc0f4,"5' 11""",0,1,5,Sako Chivitchian,--,4.8,0.46,2.4,0.27,,0.0,0.0,1.0,0.0,155 lbs.
"Aug 25, 1988",9560ff14eb3129f7,"6' 0""",1,1,8,Giga Chikadze,"74""",2.85,0.52,3.33,0.52,Orthodox,0.0,0.51,0.56,0.33,145 lbs.
"Dec 07, 1987",c58f51dedb310998,"6' 1""",0,4,16,Michael Chiesa,"75""",2.09,0.51,2.28,0.41,Southpaw,1.2,3.55,0.66,0.48,170 lbs.
"Jul 27, 1991",9cdd2da1a9104a0b,"5' 11""",0,1,6,Macy Chiasson,"72""",2.01,0.44,3.76,0.55,,1.0,0.0,0.66,0.0,135 lbs.
"May 12, 1986",79a193111e3bc99b,"5' 7""",0,1,11,Mark Cherico,"69""",7.37,0.56,3.69,0.34,Orthodox,0.0,5.03,0.0,0.5,145 lbs.
--,c713a845360d604b,--,0,1,1,Ion Cherdivara,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,205 lbs.
"Nov 25, 1994",78a68f1dade6aaf7,"6' 1""",0,1,4,Fabio Cherant,--,7.59,0.33,1.21,0.31,Southpaw,0.0,0.0,0.0,0.0,205 lbs.
"Feb 07, 1985",d8d7b24d276c8cb0,"5' 11""",0,4,2,Albert Cheng,--,2.6,0.71,1.0,0.41,Orthodox,0.0,0.0,0.0,0.0,170 lbs.
"Apr 03, 1986",9c5f7d5c6d084b35,"6' 1""",0,2,10,Gabriel Checco,--,0.0,0.0,0.0,0.0,Switch,0.0,0.0,0.0,0.0,185 lbs.
--,84e8920e59ff14a7,"5' 9""",0,9,12,Emilio Chavez,--,1.53,0.54,2.73,0.48,,0.0,3.0,0.0,0.5,145 lbs.
"Jun 27, 1983",b406da701c479076,"5' 8""",0,2,8,Ernest Chavez,"70""",3.89,0.59,2.79,0.4,Orthodox,0.0,0.89,0.5,0.33,145 lbs.
"Sep 24, 1985",32a4f1235f0dad73,"6' 2""",1,6,10,Dan Charles,--,3.51,0.44,2.82,0.45,,0.0,0.0,0.31,0.0,228 lbs.
--,19ffeb5e3fffd6d5,"6' 1""",0,13,6,Joe Charles,--,0.0,0.0,0.0,0.0,Southpaw,0.0,0.0,0.0,0.0,260 lbs.
--,8788beb528894f33,"5' 11""",0,1,0,Donnie Chappell,--,0.0,0.0,0.0,0.0,Southpaw,0.0,0.0,0.0,0.0,178 lbs.
"Apr 24, 1986",4b93a88f3b1de35b,"5' 8""",0,4,9,Mike Chandler,--,3.81,0.52,4.08,0.47,,1.5,2.57,0.8,0.41,155 lbs.
"Oct 25, 1978",26b63bc5c0c1f65d,"5' 3""",0,5,5,Alex Chambers,"63""",5.1,0.5,2.97,0.54,,1.0,2.31,0.53,0.41,115 lbs.
"Oct 30, 1979",7342fcc41a4817fa,"5' 9""",0,4,14,Ansar Chalangov,--,1.69,0.54,0.68,0.66,Orthodox,7.6,0.0,0.0,0.0,170 lbs.
"Jun 17, 1993",9ccf8371fd80d45d,"6' 0""",1,3,15,Luan Chagas,"75""",3.19,0.62,4.16,0.47,Orthodox,0.3,0.32,0.85,0.12,170 lbs.
"Dec 15, 1984",fdf59144e535bc38,"5' 10""",0,2,5,Jared Chaffee,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"Jun 26, 1985",b27b8881d7444114,"6' 2""",0,2,4,Adam Cella,"78""",2.61,0.51,1.91,0.42,,1.3,3.92,0.5,0.75,170 lbs.
"Mar 29, 1983",1d00756835ca67c9,"6' 1""",0,13,36,Donald Cerrone,"73""",4.23,0.53,4.34,0.46,Orthodox,1.3,1.21,0.73,0.36,155 lbs.
"Feb 09, 1987",056c493bbd76a918,"5' 4""",0,2,15,Henry Cejudo,"64""",2.73,0.65,3.82,0.44,Orthodox,0.2,2.16,0.9,0.35,135 lbs.
"Feb 12, 1985",3e61082025db8137,"5' 8""",1,5,10,Yosdenis Cedeno,"69""",1.6,0.67,1.64,0.29,Orthodox,0.3,0.0,0.31,0.0,155 lbs.
"Apr 10, 1982",0e21976afc92e4d1,"6' 5""",0,5,14,Magnus Cedenblad,"79""",3.02,0.4,2.38,0.51,Orthodox,1.0,2.87,0.66,0.64,185 lbs.
"Apr 14, 1980",5c1ca0c72b599a3c,"6' 1""",0,7,12,Rafael Feijao,"73""",3.62,0.49,2.71,0.53,Orthodox,0.1,0.6,0.63,0.4,205 lbs.
"Jul 06, 1983",2a74bbba57058f12,"5' 8""",1,5,16,Gesias Cavalcante,"71""",3.11,0.51,1.98,0.35,Orthodox,1.1,1.25,0.66,0.36,155 lbs.
"Nov 30, 1980",68d76fd9ecf7431d,"5' 7""",0,16,17,Luke Caudillo,--,5.07,0.55,1.97,0.28,Orthodox,0.0,0.44,0.85,0.2,155 lbs.
"Sep 01, 1981",f8fe2053d73d7bcf,"6' 0""",0,4,10,Nick Catone,"72""",2.32,0.63,2.11,0.44,Southpaw,0.5,3.71,0.83,0.44,185 lbs.
--,6ca68b636fbc1f18,"5' 11""",0,2,4,Tim Catalfo,--,0.77,0.33,0.39,1.0,Orthodox,0.0,0.0,0.0,0.0,235 lbs.
"May 05, 1982",e680418329c84ec4,"5' 2""",0,0,1,Jenna Castillo,--,2.01,0.57,3.24,0.56,,0.0,1.68,1.0,1.0,125 lbs.
--,feeae92f951f49a9,"5' 11""",0,1,6,Raul Castillo,--,3.27,0.6,1.47,0.48,Orthodox,0.0,0.0,0.0,0.0,185 lbs.
"Aug 25, 1979",d1e7fc58d4225cdf,"5' 9""",0,10,17,Danny Castillo,"71""",1.96,0.62,2.57,0.42,Orthodox,0.2,2.95,0.63,0.38,155 lbs.
"Oct 21, 1965",31ceaf0e670c1578,"5' 9""",0,5,8,Gil Castillo,--,2.22,0.44,0.6,0.45,Southpaw,0.0,3.33,0.5,0.45,170 lbs.
--,a0a69dc9914ef6e1,"5' 8""",0,2,3,Eric Castile,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Dec 18, 1991",5fa2974cbd18e05c,"5' 7""",0,2,13,John Castaneda,"70""",1.87,0.71,3.2,0.46,Switch,0.0,2.0,0.66,0.28,135 lbs.
"Jan 19, 1988",2b1c6f28039efe36,"6' 3""",0,1,8,Joe Cason,--,10.83,0.23,4.17,0.55,,0.0,0.0,0.0,0.0,205 lbs.
--,31c01fbc2586a5eb,"5' 10""",0,1,1,Dwayne Cason,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,212 lbs.
"Jun 10, 1980",ec7ac09293d26c05,"5' 5""",2,11,19,Bendy Casimir,--,3.42,0.54,0.74,0.27,Southpaw,0.0,0.0,1.0,0.0,145 lbs.
--,3993f7dcb7caf42a,"6' 5""",0,3,5,Brandon Cash,--,0.68,0.33,5.42,0.72,Orthodox,0.0,10.17,0.0,0.66,255 lbs.
"May 05, 1987",5f179af5fffeb9f6,"5' 7""",0,7,8,Cortney Casey,"67""",4.73,0.53,4.8,0.38,Orthodox,0.5,0.35,0.38,0.3,115 lbs.
"Jun 15, 1981",8d9586726252dbf7,"5' 11""",1,5,9,Kevin Casey,"77""",3.76,0.46,2.27,0.53,Southpaw,0.4,0.79,0.27,0.22,185 lbs.
"Jun 28, 1989",1f4b04a926ef1287,"5' 10""",0,6,22,Johnny Case,"72""",2.66,0.61,3.95,0.38,Orthodox,0.0,1.7,0.72,0.45,155 lbs.
"Jan 04, 1975",68dd7b3783c19f9c,"6' 2""",0,2,12,Shane Carwin,"80""",3.53,0.53,4.38,0.47,Orthodox,0.0,1.42,0.42,0.33,265 lbs.
"Jul 27, 1986",620d8710e89cfeae,"6' 3""",0,1,14,Rafael Carvalho,--,1.84,0.54,1.94,0.5,,0.0,2.77,0.7,0.4,185 lbs.
"May 30, 1979",fef3d17e27e916e7,"5' 9""",0,6,15,Antonio Carvalho,"68""",3.62,0.64,3.03,0.29,Orthodox,0.0,0.0,1.0,0.0,145 lbs.
"Jun 07, 1982",456c02115efc4a01,"5' 8""",0,2,6,Bruno Carvalho,--,0.93,0.53,0.6,0.45,,4.0,0.0,0.66,0.0,154 lbs.
"May 03, 1972",7b6e40a73b567072,"5' 10""",7,27,50,Shonie Carter,--,2.32,0.47,1.62,0.36,Southpaw,0.0,0.75,0.75,0.66,170 lbs.
--,1e3302f9ab6f549a,"6' 2""",0,2,4,Scott Carson,--,6.22,0.23,0.62,0.66,,0.0,0.0,0.0,0.0,215 lbs.
--,0d49ddc07bd8c747,"5' 10""",0,5,9,Jonny Carson,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
--,572a89dbe1f76761,"5' 10""",0,14,16,Roger Carroll,--,10.48,0.43,7.62,0.61,,0.0,0.0,1.0,0.0,170 lbs.
"Jul 22, 1986",064b7dc68d786254,"5' 8""",0,2,6,Cain Carrizosa,"74""",5.8,0.51,2.72,0.42,Orthodox,0.0,0.0,0.14,0.0,155 lbs.
--,9346efb4bbaedd08,"5' 10""",0,16,11,Cody Carrillo,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
--,89ed44801968b8e3,"5' 6""",0,0,7,Gabriel Carrasco,--,1.53,0.8,4.15,0.37,,0.0,0.0,1.0,0.0,135 lbs.
"Jul 24, 1987",b80ea4880f25c187,"6' 1""",0,1,9,Tim Caron,--,6.9,0.12,0.59,0.5,Orthodox,0.0,0.0,0.0,0.0,185 lbs.
"Jun 11, 1993",528b071cf3da7c56,"5' 6""",0,1,6,Luana Carolina,"69""",3.83,0.48,6.53,0.5,Orthodox,2.0,0.0,1.0,0.0,125 lbs.
"Nov 17, 1992",c0d5c0c95c59050b,"5' 2""",0,2,12,Ariane Carnelossi,"61""",7.71,0.5,6.03,0.38,Orthodox,0.0,0.0,0.0,0.0,115 lbs.
"May 21, 1989",b6452706b373eea1,"5' 11""",1,3,13,Renato Moicano,"72""",3.69,0.66,5.53,0.46,Orthodox,0.4,1.16,0.76,0.54,145 lbs.
"Jun 02, 1978",1c86754617d9813a,"5' 11""",0,11,21,Roan Carneiro,"74""",1.82,0.62,1.46,0.46,Orthodox,1.4,3.05,0.83,0.42,170 lbs.
"Feb 19, 1984",51a0c09cbe9b8472,"5' 6""",0,7,13,Liz Carmouche,"66""",2.51,0.61,2.78,0.54,Orthodox,0.3,2.57,0.65,0.51,125 lbs.
"Oct 11, 1981",3591d0d5d382a381,"6' 3""",0,10,23,Francis Carmont,"78""",1.64,0.59,2.22,0.42,Orthodox,0.6,1.79,0.73,0.36,205 lbs.
"Mar 16, 1990",52e76bb4b3e852f3,"6' 2""",0,4,11,Antonio Carlos Junior,"79""",1.98,0.53,1.91,0.44,Orthodox,0.9,3.7,0.53,0.44,185 lbs.
--,f59a6de8a5dfe297,--,0,5,7,Don Carlo-Clauss,--,7.68,0.43,1.44,0.3,,0.0,0.0,0.66,0.0,170 lbs.
--,08a7080ff5904661,"6' 8""",1,1,2,Rafael Carino,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,245 lbs.
--,cbd022eaf2ac546a,--,0,1,2,Ronald Carillo,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,125 lbs.
"May 27, 1981",b2e3aca4cd363477,"5' 3""",0,8,17,Chris Cariaso,"63""",2.23,0.61,3.35,0.43,Southpaw,0.8,1.11,0.57,0.39,125 lbs.
--,99a86b134dccc166,--,0,1,3,Edgar Cardenas,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Jul 09, 1976",f6a7b02c42e9fc5b,"5' 11""",0,5,8,Phil Cardella,--,2.0,0.57,2.47,0.5,,2.5,0.0,0.11,0.0,155 lbs.
--,e5512a6aed150d8f,--,0,5,7,Remo Cardarelli,--,1.47,0.59,2.27,0.47,,0.0,0.0,1.0,0.0,135 lbs.
"Aug 04, 1984",5ef0088c1b19beeb,"5' 8""",0,10,21,Bryan Caraway,"68""",3.61,0.54,2.53,0.34,Orthodox,0.8,2.57,0.8,0.25,135 lbs.
"May 25, 1977",155a02a8b4311057,"6' 4""",0,5,9,Dos Caras Jr.,--,1.2,0.59,0.77,0.23,Orthodox,0.0,0.0,0.72,0.0,225 lbs.
"Apr 16, 1982",899eaba48fa864a6,"5' 8""",0,1,7,Gina Carano,--,2.66,0.64,4.5,0.47,Orthodox,1.6,1.24,0.85,0.66,145 lbs.
--,44f9c777fed7ca03,--,0,3,2,Frank Caracci,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
"Jun 05, 1992",bd81a97864acf098,"5' 8""",0,1,8,Phil Caracappa,"70""",4.07,0.29,2.93,0.5,Orthodox,1.0,1.0,1.0,0.08,135 lbs.
"Dec 08, 1986",f1f9e48a0d150757,"6' 2""",0,6,7,Steve Cantwell,"75""",5.76,0.55,3.63,0.34,Orthodox,0.7,0.65,0.8,0.3,185 lbs.
"Feb 08, 1969",6750e338922a099d,"6' 2""",0,10,10,Bo Cantrell,--,12.63,0.0,3.16,0.16,Orthodox,0.0,0.0,0.0,0.0,235 lbs.
--,23100e8f71f25a4a,"5' 8""",0,10,1,Cody Canterbury,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"Jul 02, 1964",03da33a102d9a45f,"6' 4""",0,1,0,Jose Canseco,--,4.68,0.62,0.78,0.1,Orthodox,0.0,0.0,0.0,0.0,240 lbs.
"Mar 16, 1984",13a0275fa13c4d26,"5' 11""",0,4,13,Jared Cannonier,"77""",2.82,0.66,3.72,0.51,Switch,0.0,0.18,0.51,0.33,185 lbs.
"Dec 19, 1979",d05412b513b19621,"5' 6""",0,5,8,Guido Cannetti,"68""",1.95,0.51,2.8,0.52,Southpaw,0.3,2.8,0.75,0.5,135 lbs.
"Apr 24, 1981",24b033b3daf1c9df,"6' 2""",0,5,12,Luiz Cane,"77""",5.0,0.6,4.79,0.41,Southpaw,0.3,0.56,1.0,0.28,185 lbs.
"Apr 24, 1989",23fbe02caabcd214,"5' 6""",0,0,6,Ronaldo Candido,--,3.87,0.52,1.67,0.42,Southpaw,5.0,8.0,0.0,0.53,125 lbs.
"Jun 04, 1991",760a55d5b6098cbe,"5' 8""",0,0,6,Carlos Candelario,"67""",1.67,0.57,3.87,0.47,Southpaw,0.0,0.0,0.46,0.0,125 lbs.
--,2a7afe14b3a0a058,"5' 10""",0,1,0,Asbel Cancio,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,225 lbs.
"Jan 26, 1985",32be4b7f7de1c905,"5' 6""",0,7,14,Chico Camus,"66""",2.46,0.64,2.58,0.41,Orthodox,0.4,0.77,0.72,0.4,125 lbs.
"Sep 25, 1995",c2a670b22d2e196f,"6' 1""",0,0,4,Aleksa Camur,"75""",1.21,0.68,7.59,0.66,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"May 27, 1986",901cddcbfa079097,"5' 9""",0,6,13,Will Campuzano,"70""",3.82,0.57,2.43,0.31,Orthodox,0.2,0.88,0.48,0.45,125 lbs.
"Apr 01, 1988",aa8dc72b3a1f761c,"5' 9""",0,6,19,Derek Campos,--,10.34,0.44,2.41,0.23,,0.0,0.0,0.0,0.0,155 lbs.
"Jul 31, 1981",db6d5f691aea3fd3,"5' 6""",0,4,11,Wagner Campos,--,2.53,0.51,1.54,0.41,Southpaw,0.0,2.71,0.0,1.0,145 lbs.
--,31bbd46d57dfbcb7,"5' 9""",0,1,0,John Campetella,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,235 lbs.
"Jan 21, 1987",784285b7ae7dd85f,"6' 0""",0,6,12,Shane Campbell,"71""",3.19,0.55,3.99,0.59,Orthodox,0.0,1.36,0.82,0.28,155 lbs.
--,d060014a5a039829,--,0,1,2,Thomas Campbell,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
--,f5585e675af7afd4,"5' 9""",0,4,9,Mike Campbell,--,1.4,0.63,1.4,0.26,Southpaw,0.0,5.26,0.0,1.0,155 lbs.
"Jun 24, 1991",1999ffb5cebc314f,"6' 2""",0,5,7,Brian Camozzi,"78""",6.39,0.54,3.15,0.26,Orthodox,0.7,0.0,0.0,0.0,170 lbs.
"Nov 20, 1986",6c2030e0a143a94b,"6' 2""",0,13,24,Chris Camozzi,"76""",2.96,0.56,3.57,0.44,Orthodox,0.5,0.27,0.57,0.19,185 lbs.
"Dec 23, 1978",7abe471b61725980,"5' 10""",1,9,14,Fabricio Camoes,"73""",1.85,0.61,1.29,0.33,Orthodox,1.5,2.34,0.2,0.32,155 lbs.
"May 18, 1989",764342d39cdaa54a,"5' 10""",0,8,22,Frank Camacho,"73""",7.14,0.52,6.68,0.46,Orthodox,0.0,1.18,0.72,0.45,170 lbs.
"Mar 10, 1972",dfb965c9824425db,"5' 9""",3,16,13,Joe Camacho,--,5.0,0.42,0.31,0.17,Orthodox,0.0,0.0,0.0,0.0,155 lbs.
"Jul 13, 1987",98215d037be5bcb7,"5' 4""",1,1,8,Cynthia Calvillo,"64""",3.54,0.63,4.12,0.43,Orthodox,1.6,1.83,0.69,0.43,115 lbs.
"Dec 19, 1987",b7dc25ee40ee8334,"5' 10""",0,1,10,Darrion Caldwell,--,0.57,0.6,0.85,0.34,,0.8,3.41,1.0,0.66,135 lbs.
"Dec 23, 1985",12f91bfa8f1f723b,"5' 6""",0,4,14,Joanne Calderwood,"65""",4.31,0.53,6.19,0.47,Orthodox,0.5,1.85,0.55,0.56,125 lbs.
--,90d28fee0af74f2d,"5' 8""",0,1,5,Travis Calanoc,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,145 lbs.
"Aug 19, 1988",b1e5bcaad32a3cac,"5' 7""",0,3,8,Priscila Cachoeira,"65""",7.94,0.42,3.7,0.36,Orthodox,0.0,0.0,0.69,0.0,125 lbs.
"Jun 20, 1988",7aa3d6964eff4877,"5' 10""",0,12,15,Alex Caceres,"73""",2.86,0.64,3.98,0.48,Southpaw,0.8,0.53,0.58,0.75,145 lbs.
--,ce7871949b0ed2bf,"5' 6""",0,11,16,Alvin Cacdac,--,0.61,0.0,1.21,0.66,Orthodox,0.0,0.0,0.0,0.0,125 lbs.
"May 13, 1983",7cdd3e5d3aa9cb39,"5' 11""",0,3,12,Yan Cabral,"73""",1.98,0.62,2.02,0.47,Orthodox,1.2,2.89,0.37,0.35,155 lbs.
"Dec 17, 1989",8f0d576beba1cfcd,"6' 4""",0,4,8,Matt Dwyer,"76""",3.24,0.54,2.57,0.34,Orthodox,0.0,0.44,0.6,0.1,170 lbs.
"Jan 10, 1991",c03520b5c88ed6b4,"5' 6""",0,4,9,Merab Dvalishvili,"68""",2.2,0.55,3.75,0.37,Orthodox,0.0,6.75,0.8,0.43,135 lbs.
--,7df4d3c38792b083,"6' 2""",0,2,1,Bill Duvall,--,2.4,0.4,0.0,0.0,Southpaw,0.0,0.0,0.0,0.0,185 lbs.
"Sep 03, 1987",43db649da89fac4b,"5' 8""",0,3,14,Rilley Dutro,"70""",5.95,0.33,4.74,0.54,Orthodox,0.0,0.0,0.83,0.0,125 lbs.
"May 06, 1982",2153a7f8396a46cc,"5' 11""",1,4,11,Luiz Dutra,"71""",4.8,0.41,3.92,0.5,Orthodox,0.0,0.0,1.0,0.0,170 lbs.
"Jul 02, 1983",4417980b3e798abf,"5' 7""",1,5,8,Reuben Duran,"69""",2.61,0.5,3.19,0.49,Orthodox,0.7,0.98,0.25,0.23,135 lbs.
"Jun 21, 1993",e979c76341f19b22,"5' 7""",0,2,16,Tom Duquesnoy,"68""",5.3,0.62,3.83,0.45,Orthodox,0.0,0.42,0.46,0.25,135 lbs.
--,31732a614e7a3d1d,"5' 8""",0,2,2,Alex Dunworth,--,8.71,0.35,1.94,0.31,,0.0,0.0,0.5,0.0,155 lbs.
"Dec 18, 1981",e5c9de15bb58b1c6,"5' 10""",1,8,18,Evan Dunham,"70""",3.54,0.61,5.35,0.39,Southpaw,1.0,1.83,0.8,0.33,155 lbs.
"Oct 01, 1990",d3f5d33d61cd00c9,"5' 7""",0,0,4,Norma Dumont,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,135 lbs.
"Nov 04, 1977",1a225f04aa6e0739,"5' 8""",0,2,4,Kelly Dullanty,--,0.67,0.75,0.0,0.0,Orthodox,0.0,0.0,0.66,0.0,155 lbs.
"Jun 24, 1986",a7ddae0be8b78147,"5' 11""",0,3,3,Jessamyn Duke,"73""",4.43,0.57,4.83,0.53,,1.9,1.27,0.5,0.36,135 lbs.
"Aug 31, 1990",4ae4049426e0161d,"5' 9""",0,4,5,Alexis Dufresne,"68""",3.33,0.6,1.33,0.27,Orthodox,0.0,1.5,0.5,0.5,135 lbs.
"Feb 18, 1988",654ae722109a0d31,"5' 10""",0,4,16,Joe Duffy,"73""",3.63,0.54,2.56,0.33,Orthodox,0.8,0.75,0.64,0.6,155 lbs.
"Dec 06, 1985",bda04c573563cc2e,"6' 3""",0,3,9,Todd Duffee,"78""",2.87,0.56,5.93,0.37,Orthodox,0.0,0.72,0.9,0.25,260 lbs.
"Jul 02, 1988",cb6c45b26b0a877a,"5' 6""",0,1,6,Adin Duenas,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Aug 04, 1989",072a10e85f7d4bff,"5' 3""",0,5,11,Milana Dudieva,"61""",3.43,0.58,0.87,0.31,Orthodox,0.0,2.34,0.0,0.45,135 lbs.
"Jan 25, 1977",454c3e9d4cd4a1b3,--,0,3,10,Joe Duarte,--,4.0,0.53,2.27,0.38,,1.0,3.0,0.69,0.5,155 lbs.
--,29b5d32584e02d8d,"5' 7""",0,4,15,Antonio Duarte,--,4.18,0.57,4.55,0.4,,0.0,0.0,0.6,0.0,135 lbs.
"Aug 09, 1968",706404da0775dcbc,"6' 0""",0,3,6,Hugo Duarte,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,240 lbs.
"Oct 05, 1981",d2a9be6bf2de624c,"6' 3""",0,0,6,Robert Drysdale,"78""",0.0,0.0,0.0,0.0,Orthodox,21.9,7.32,0.0,1.0,205 lbs.
"Jan 22, 1982",679a9054e2815943,"6' 1""",1,4,19,Tomasz Drwal,"76""",2.26,0.57,3.29,0.38,Orthodox,0.4,3.55,0.82,0.6,205 lbs.
--,5fd834edd92c9e50,"5' 8""",0,1,0,Chris Drumm,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Aug 29, 1977",f9c7fe2682af3802,"6' 4""",0,4,9,Edson Drago,--,2.39,0.36,1.16,0.4,Orthodox,0.0,0.0,0.55,0.0,220 lbs.
"Nov 21, 1976",0509b954421bb327,"5' 11""",0,20,11,John Doyle,--,10.51,0.27,3.5,0.44,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"Apr 27, 1980",b05086131c6f5dc5,"6' 1""",0,4,11,Derek Downey,--,3.36,0.12,0.32,1.0,Orthodox,0.0,2.4,0.0,0.16,185 lbs.
"Apr 08, 1986",a66395395b5f1394,"6' 0""",0,3,8,Danny Downes,"72""",3.53,0.37,1.66,0.34,Orthodox,0.5,0.0,0.37,0.0,155 lbs.
--,0d9312337fdce39a,--,0,3,2,Jordan Dowdy,--,2.63,0.5,2.11,0.44,,0.0,0.0,0.0,0.0,170 lbs.
--,e780ccc79a209985,--,0,2,0,John Dowdy,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
--,ce3b669e39418414,--,0,1,4,Damion Douglas,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,170 lbs.
"Aug 16, 1981",7cf0944b88966118,"5' 11""",0,3,8,David Douglas,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"Apr 12, 1987",8ce87f7e3a9baed2,"5' 9""",2,6,20,Tiago Trator,"70""",4.23,0.59,3.69,0.35,Orthodox,0.3,0.63,0.33,0.11,145 lbs.
"Jul 24, 1985",bbc9ab95fa766493,"5' 5""",0,8,20,Anderson Dos Santos,"70""",5.23,0.56,2.7,0.26,Orthodox,0.5,1.0,0.8,0.2,135 lbs.
"Jul 21, 1988",81b8b3fb019dc69d,"5' 10""",0,3,6,Antonio Dos Santos,"72""",3.94,0.43,5.4,0.51,Orthodox,0.0,0.0,1.0,0.0,185 lbs.
"Aug 17, 1980",b51f6791c794e289,"6' 3""",0,14,31,Geronimo dos Santos,--,8.73,0.41,1.09,0.33,Orthodox,0.0,0.0,0.33,0.0,264 lbs.
--,312f47c3d2f83ffa,"6' 1""",0,2,1,Houston Dorr,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,210 lbs.
"Jan 30, 1984",63def5a5662a6917,"6' 4""",0,6,21,Junior Dos Santos,"77""",3.09,0.58,4.76,0.48,Orthodox,0.1,0.33,0.8,0.55,238 lbs.
"Oct 26, 1984",6a2f7c151031653d,"5' 8""",0,12,29,Rafael Dos Anjos,"70""",3.28,0.62,3.57,0.45,Southpaw,0.7,1.89,0.6,0.39,170 lbs.
"Feb 20, 1981",7bc96507e4b38d3b,"6' 3""",0,5,8,Cody Donovan,"74""",5.44,0.45,5.61,0.59,Orthodox,1.7,1.67,0.0,0.28,205 lbs.
"Jul 09, 1992",1c610f900f9884ab,"5' 8""",0,2,2,John Donaldson,--,4.22,0.51,1.21,0.23,,0.0,0.0,0.0,0.0,145 lbs.
--,1a50e734bb54861a,--,0,1,0,OJ Dominguez,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
"Mar 17, 1986",4145caa2c999fbac,--,0,2,2,Dennis Dombrow,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Aug 10, 1983",5d7bdab5e03e3216,"6' 2""",0,10,18,CB Dollaway,"76""",2.58,0.54,2.65,0.47,Orthodox,1.2,3.55,0.62,0.54,185 lbs.
"May 12, 1987",3bbcd63a016d9715,"5' 11""",0,4,9,Cameron Dollar,--,2.94,0.61,5.04,0.38,Orthodox,0.0,0.0,0.0,0.0,155 lbs.
"Jul 15, 1988",327d5f279895110d,"6' 3""",0,0,5,Roman Dolidze,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,205 lbs.
"Apr 15, 1976",29b5791e51e7e832,"5' 11""",0,10,5,Mike Dolce,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
"Oct 09, 1977",dbaaf42313af90fa,"6' 0""",0,16,47,Joe Doerksen,"75""",2.79,0.5,1.43,0.42,Orthodox,2.3,2.02,0.33,0.33,185 lbs.
"Sep 26, 1984",99506df1af6c8b3b,"5' 3""",0,11,21,John Dodson,"66""",3.55,0.61,3.28,0.4,Orthodox,0.0,0.8,0.81,0.28,135 lbs.
"Sep 22, 1973",c2a7623f398d9bd7,"6' 2""",0,7,4,David Dodd,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,200 lbs.
"Mar 30, 1989",122ac9b816d8b71c,"5' 6""",0,3,3,Shana Dobson,"69""",5.31,0.53,3.56,0.33,,0.0,0.4,0.0,0.25,125 lbs.
"Oct 19, 1988",519e4fe37ce9ff75,"5' 8""",0,9,21,Drew Dober,"70""",4.14,0.53,4.44,0.39,Southpaw,0.1,0.96,0.62,0.17,155 lbs.
"Aug 13, 1986",f50d95223751e6ca,"5' 7""",0,8,15,Russell Doane,"70""",1.68,0.53,1.75,0.4,Orthodox,0.8,2.11,0.52,0.45,135 lbs.
